date,product,category,region,sales_amount,units_sold,customer_id,payment_method
2024-12-03,Laptop,Electronics,West,2599.98,2,C1943,Debit Card
2024-12-03,Mousepad,Accessories,South,35.98,2,C1134,Debit Card
2024-12-03,Ergonomic Chair,Office Supplies,West,249.99,1,C1019,Credit Card
2024-12-03,Notebook,Office Supplies,North,29.97,3,C1832,Cash
2024-12-03,Smartphone,Electronics,North,1599.98,2,C2097,PayPal
2024-12-03,Laptop,Electronics,South,1299.99,1,C2422,PayPal
2024-12-03,Notebook,Office Supplies,East,17.98,2,C1834,Credit Card
2024-12-03,Power Bank,Accessories,West,35.99,1,C2133,PayPal
2024-12-03,Mouse,Accessories,South,23.74,1,C1708,Cash
2024-12-03,Tablet,Electronics,North,499.99,1,C2270,Cash
2024-12-03,Smartphone,Electronics,North,799.99,1,C1136,Cash
2024-12-03,LED Desk Lamp,Office Supplies,East,91.98,2,C1997,Debit Card
2024-12-03,Desk Organizer,Office Supplies,West,26.99,1,C1961,Debit Card
2024-12-03,Headphones,Electronics,South,151.99,1,C1275,Cash
2024-12-03,Power Bank,Accessories,South,39.99,1,C1299,PayPal
2024-12-03,LED Desk Lamp,Office Supplies,South,137.97,3,C1774,Cash
2024-12-03,Power Bank,Accessories,East,113.97,3,C2207,Cash
2024-12-03,Ergonomic Chair,Office Supplies,North,899.96,4,C1054,Cash
2024-12-03,Monitor,Electronics,North,997.47,3,C1777,Cash
2024-12-03,Mousepad,Accessories,South,18.99,1,C1514,Cash
2024-12-04,Headphones,Electronics,North,455.97,3,C2169,Credit Card
2024-12-04,Headphones,Electronics,South,303.98,2,C1801,Debit Card
2024-12-04,Power Bank,Accessories,East,179.96,5,C1853,Debit Card
2024-12-04,Power Bank,Accessories,West,37.99,1,C1004,Cash
2024-12-04,LED Desk Lamp,Office Supplies,East,459.9,10,C2099,PayPal
2024-12-04,Laptop,Electronics,East,1299.99,1,C1094,Debit Card
2024-12-04,Mousepad,Accessories,East,59.97,3,C2487,Debit Card
2024-12-04,Tablet,Electronics,South,474.99,1,C1131,Cash
2024-12-04,Smartphone,Electronics,West,3199.96,4,C1875,Debit Card
2024-12-04,Ergonomic Chair,Office Supplies,South,249.99,1,C2155,Cash
2024-12-04,USB Cable,Accessories,South,12.99,1,C2171,Cash
2024-12-04,Webcam,Electronics,West,179.98,2,C2104,Credit Card
2024-12-04,LED Desk Lamp,Office Supplies,North,45.99,1,C2213,Cash
2024-12-04,USB Cable,Accessories,South,12.34,1,C2060,Debit Card
2024-12-04,Mousepad,Accessories,South,37.98,2,C1333,PayPal
2024-12-04,Desk Organizer,Office Supplies,South,56.98,2,C1494,Credit Card
2024-12-04,Smartphone,Electronics,South,3199.96,4,C1502,Credit Card
2024-12-04,Mouse,Accessories,North,22.49,1,C1045,Credit Card
2024-12-04,Keyboard,Accessories,South,159.98,2,C1945,Cash
2024-12-04,Tablet,Electronics,North,474.99,1,C2110,PayPal
2024-12-04,Tablet,Electronics,East,999.98,2,C1670,Credit Card
2024-12-04,USB Cable,Accessories,East,12.99,1,C2041,Cash
2024-12-04,USB Cable,Accessories,West,38.97,3,C1354,PayPal
2024-12-04,Smartphone,Electronics,West,799.99,1,C1196,Cash
2024-12-04,USB Cable,Accessories,South,12.34,1,C2206,Credit Card
2024-12-04,USB Cable,Accessories,East,12.99,1,C1897,Credit Card
2024-12-04,Laptop,Electronics,East,1299.99,1,C1221,Cash
2024-12-04,USB Cable,Accessories,North,25.98,2,C1931,PayPal
2024-12-04,Headphones,Electronics,East,287.98,2,C2142,Debit Card
2024-12-04,LED Desk Lamp,Office Supplies,South,91.98,2,C1895,PayPal
2024-12-04,LED Desk Lamp,Office Supplies,East,137.97,3,C1895,Cash
2024-12-04,Mouse,Accessories,West,124.95,5,C2205,Credit Card
2024-12-04,Mousepad,Accessories,West,39.98,2,C2013,PayPal
2024-12-05,Notebook,Office Supplies,East,19.98,2,C2436,Debit Card
2024-12-05,USB Cable,Accessories,South,12.99,1,C1673,Credit Card
2024-12-05,Ergonomic Chair,Office Supplies,North,499.98,2,C1015,Credit Card
2024-12-05,Headphones,Electronics,West,319.98,2,C1067,Debit Card
2024-12-05,Desk Organizer,Office Supplies,South,119.96,4,C1313,Credit Card
2024-12-05,Headphones,Electronics,South,159.99,1,C2354,Credit Card
2024-12-05,Laptop,Electronics,East,1299.99,1,C2339,PayPal
2024-12-05,Mouse,Accessories,South,24.99,1,C2337,Credit Card
2024-12-05,LED Desk Lamp,Office Supplies,East,43.69,1,C1521,Debit Card
2024-12-05,Keyboard,Accessories,North,239.97,3,C1746,Debit Card
2024-12-05,LED Desk Lamp,Office Supplies,South,137.97,3,C2256,Credit Card
2024-12-05,LED Desk Lamp,Office Supplies,North,45.99,1,C2422,Credit Card
2024-12-05,USB Cable,Accessories,South,23.38,2,C1877,Cash
2024-12-05,Smartphone,Electronics,East,2399.97,3,C1130,Debit Card
2024-12-05,Smartphone,Electronics,North,2279.97,3,C2303,Debit Card
2024-12-05,Headphones,Electronics,West,479.97,3,C1916,Cash
2024-12-05,LED Desk Lamp,Office Supplies,North,41.39,1,C2254,PayPal
2024-12-06,Ergonomic Chair,Office Supplies,South,249.99,1,C2262,Cash
2024-12-06,Headphones,Electronics,East,319.98,2,C1137,PayPal
2024-12-06,Mousepad,Accessories,East,39.98,2,C1188,Cash
2024-12-06,Monitor,Electronics,North,349.99,1,C1966,Debit Card
2024-12-06,Tablet,Electronics,North,999.98,2,C2157,PayPal
2024-12-06,Laptop,Electronics,West,1299.99,1,C2359,Debit Card
2024-12-06,Headphones,Electronics,North,319.98,2,C1267,Debit Card
2024-12-06,Power Bank,Accessories,East,37.99,1,C1143,Cash
2024-12-06,Desk Organizer,Office Supplies,South,26.99,1,C1924,Cash
2024-12-06,Desk Organizer,Office Supplies,South,59.98,2,C1830,Credit Card
2024-12-06,Laptop,Electronics,West,1234.99,1,C1094,Debit Card
2024-12-06,Desk Organizer,Office Supplies,West,29.99,1,C1486,Cash
2024-12-06,Power Bank,Accessories,North,39.99,1,C1739,PayPal
2024-12-06,Keyboard,Accessories,North,151.98,2,C1021,Debit Card
2024-12-06,Ergonomic Chair,Office Supplies,West,249.99,1,C2014,Cash
2024-12-06,USB Cable,Accessories,North,35.07,3,C1242,PayPal
2024-12-06,Keyboard,Accessories,West,75.99,1,C2137,Cash
2024-12-06,Notebook,Office Supplies,South,8.99,1,C1541,Credit Card
2024-12-06,Mouse,Accessories,North,22.49,1,C1425,Debit Card
2024-12-06,Mouse,Accessories,West,49.98,2,C1770,Cash
2024-12-06,Desk Organizer,Office Supplies,West,29.99,1,C1829,Debit Card
2024-12-06,LED Desk Lamp,Office Supplies,East,82.78,2,C1924,Debit Card
2024-12-07,Tablet,Electronics,North,949.98,2,C2157,PayPal
2024-12-07,Mouse,Accessories,East,24.99,1,C2200,PayPal
2024-12-07,USB Cable,Accessories,North,25.98,2,C1491,Debit Card
2024-12-07,Ergonomic Chair,Office Supplies,South,249.99,1,C2426,Cash
2024-12-07,Tablet,Electronics,North,499.99,1,C1946,Cash
2024-12-07,Notebook,Office Supplies,North,39.96,4,C1595,Cash
2024-12-07,Ergonomic Chair,Office Supplies,South,249.99,1,C1808,Credit Card
2024-12-07,Laptop,Electronics,East,10399.92,8,C1214,PayPal
2024-12-07,Ergonomic Chair,Office Supplies,North,1187.45,5,C1542,Credit Card
2024-12-07,Keyboard,Accessories,West,79.99,1,C1872,Cash
2024-12-07,Mouse,Accessories,East,89.96,4,C1853,Credit Card
2024-12-07,Headphones,Electronics,East,303.98,2,C1152,Cash
2024-12-07,Power Bank,Accessories,South,37.99,1,C2284,Credit Card
2024-12-07,Power Bank,Accessories,East,39.99,1,C1158,PayPal
2024-12-07,Mouse,Accessories,West,49.98,2,C1800,Credit Card
2024-12-07,LED Desk Lamp,Office Supplies,South,183.96,4,C1118,Credit Card
2024-12-07,Mouse,Accessories,East,94.96,4,C2458,PayPal
2024-12-07,Keyboard,Accessories,West,143.98,2,C2436,PayPal
2024-12-07,LED Desk Lamp,Office Supplies,East,45.99,1,C1319,PayPal
2024-12-07,Smartphone,Electronics,East,799.99,1,C1318,Debit Card
2024-12-07,Ergonomic Chair,Office Supplies,East,899.96,4,C1224,Cash
2024-12-07,Mousepad,Accessories,South,18.99,1,C1645,Cash
2024-12-07,Notebook,Office Supplies,North,39.96,4,C1065,Cash
2024-12-07,Laptop,Electronics,North,4679.96,4,C2269,Credit Card
2024-12-07,LED Desk Lamp,Office Supplies,West,41.39,1,C1627,PayPal
2024-12-07,Notebook,Office Supplies,South,49.95,5,C1677,Cash
2024-12-07,Monitor,Electronics,North,1662.45,5,C2239,Cash
2024-12-07,Notebook,Office Supplies,North,9.99,1,C2455,PayPal
2024-12-07,Notebook,Office Supplies,North,9.99,1,C1677,Credit Card
2024-12-07,Power Bank,Accessories,South,79.98,2,C1758,Cash
2024-12-07,Mouse,Accessories,West,74.97,3,C1136,Cash
2024-12-07,Ergonomic Chair,Office Supplies,North,237.49,1,C1142,Cash
2024-12-07,Mouse,Accessories,West,24.99,1,C1580,Credit Card
2024-12-08,Webcam,Electronics,West,89.99,1,C1223,Debit Card
2024-12-08,Ergonomic Chair,Office Supplies,East,499.98,2,C2438,Credit Card
2024-12-08,USB Cable,Accessories,East,64.95,5,C2161,Cash
2024-12-08,Headphones,Electronics,South,151.99,1,C1303,PayPal
2024-12-08,Desk Organizer,Office Supplies,North,28.49,1,C2005,Cash
2024-12-08,Mouse,Accessories,North,47.48,2,C1386,Debit Card
2024-12-08,Laptop,Electronics,South,1299.99,1,C1268,Credit Card
2024-12-08,Tablet,Electronics,North,474.99,1,C1001,Credit Card
2024-12-08,Webcam,Electronics,North,80.99,1,C2412,PayPal
2024-12-08,Headphones,Electronics,South,159.99,1,C1469,Credit Card
2024-12-08,Mouse,Accessories,West,24.99,1,C2461,Credit Card
2024-12-08,Mousepad,Accessories,North,18.99,1,C2047,Debit Card
2024-12-08,USB Cable,Accessories,East,38.97,3,C2182,Debit Card
2024-12-08,Smartphone,Electronics,South,799.99,1,C2207,Debit Card
2024-12-08,Desk Organizer,Office Supplies,West,215.93,8,C1306,Credit Card
2024-12-08,Webcam,Electronics,North,89.99,1,C1002,Credit Card
2024-12-08,USB Cable,Accessories,North,12.99,1,C1398,PayPal
2024-12-08,LED Desk Lamp,Office Supplies,South,41.39,1,C2271,Credit Card
2024-12-08,Notebook,Office Supplies,South,99.9,10,C1263,Cash
2024-12-08,Desk Organizer,Office Supplies,North,80.97,3,C1029,PayPal
2024-12-08,Mouse,Accessories,South,22.49,1,C1834,Debit Card
2024-12-08,LED Desk Lamp,Office Supplies,South,331.13,8,C2139,Debit Card
2024-12-08,Headphones,Electronics,North,479.97,3,C1597,Credit Card
2024-12-08,LED Desk Lamp,Office Supplies,South,45.99,1,C2265,Cash
2024-12-08,Mousepad,Accessories,East,39.98,2,C1745,Debit Card
2024-12-08,Keyboard,Accessories,East,239.97,3,C1664,PayPal
2024-12-08,Mousepad,Accessories,North,18.99,1,C1987,Debit Card
2024-12-08,Tablet,Electronics,South,999.98,2,C1575,Debit Card
2024-12-09,Headphones,Electronics,West,431.97,3,C1113,Debit Card
2024-12-09,Notebook,Office Supplies,West,9.49,1,C1165,Cash
2024-12-09,Headphones,Electronics,East,639.96,4,C2477,Credit Card
2024-12-09,LED Desk Lamp,Office Supplies,North,41.39,1,C2230,Credit Card
2024-12-09,LED Desk Lamp,Office Supplies,South,45.99,1,C1039,PayPal
2024-12-09,Mouse,Accessories,West,47.48,2,C2187,Credit Card
2024-12-09,LED Desk Lamp,Office Supplies,East,41.39,1,C2237,Cash
2024-12-09,Ergonomic Chair,Office Supplies,North,499.98,2,C1672,PayPal
2024-12-09,Mouse,Accessories,West,99.96,4,C1652,PayPal
2024-12-09,Monitor,Electronics,South,699.98,2,C1613,PayPal
2024-12-09,Tablet,Electronics,East,474.99,1,C2378,Credit Card
2024-12-09,Mousepad,Accessories,East,59.97,3,C1371,Debit Card
2024-12-09,LED Desk Lamp,Office Supplies,South,82.78,2,C1764,PayPal
2024-12-09,Webcam,Electronics,West,179.98,2,C1856,Credit Card
2024-12-09,Mousepad,Accessories,East,19.99,1,C1751,Debit Card
2024-12-09,Mousepad,Accessories,South,59.97,3,C2231,Debit Card
2024-12-09,Power Bank,Accessories,South,189.95,5,C2008,PayPal
2024-12-09,Power Bank,Accessories,South,37.99,1,C2278,Credit Card
2024-12-09,Desk Organizer,Office Supplies,North,59.98,2,C1383,Cash
2024-12-09,Keyboard,Accessories,East,151.98,2,C1039,Credit Card
2024-12-09,Mousepad,Accessories,East,18.99,1,C1433,PayPal
2024-12-09,Notebook,Office Supplies,West,47.45,5,C1484,Credit Card
2024-12-09,Mouse,Accessories,South,24.99,1,C1376,Cash
2024-12-09,Power Bank,Accessories,East,75.98,2,C1499,Debit Card
2024-12-09,Mouse,Accessories,South,24.99,1,C2400,PayPal
2024-12-09,Tablet,Electronics,East,499.99,1,C2458,Debit Card
2024-12-09,Laptop,Electronics,West,3899.97,3,C1253,PayPal
2024-12-09,USB Cable,Accessories,North,35.07,3,C2172,Debit Card
2024-12-09,Mouse,Accessories,East,199.92,8,C2232,Debit Card
2024-12-10,Notebook,Office Supplies,North,9.99,1,C1224,PayPal
2024-12-10,Headphones,Electronics,East,431.97,3,C2223,Cash
2024-12-10,Monitor,Electronics,West,314.99,1,C2036,Debit Card
2024-12-10,LED Desk Lamp,Office Supplies,West,137.97,3,C2034,Credit Card
2024-12-10,Laptop,Electronics,North,1299.99,1,C1213,Cash
2024-12-10,Desk Organizer,Office Supplies,East,119.96,4,C2229,Credit Card
2024-12-10,Headphones,Electronics,South,479.97,3,C2457,Cash
2024-12-10,Laptop,Electronics,South,3899.97,3,C1196,Credit Card
2024-12-10,Desk Organizer,Office Supplies,West,28.49,1,C1858,Debit Card
2024-12-10,USB Cable,Accessories,East,12.99,1,C1782,PayPal
2024-12-10,USB Cable,Accessories,West,12.99,1,C1161,Cash
2024-12-10,Mouse,Accessories,South,47.48,2,C1546,Debit Card
2024-12-10,Webcam,Electronics,North,80.99,1,C1375,Debit Card
2024-12-10,Mouse,Accessories,West,22.49,1,C1447,Credit Card
2024-12-10,Headphones,Electronics,North,287.98,2,C1455,Cash
2024-12-10,Monitor,Electronics,East,2799.92,8,C1439,PayPal
2024-12-10,Desk Organizer,Office Supplies,South,89.97,3,C2171,Debit Card
2024-12-10,Smartphone,Electronics,South,3039.96,4,C2021,Cash
2024-12-10,Mousepad,Accessories,West,17.99,1,C1100,Credit Card
2024-12-10,Keyboard,Accessories,West,319.96,4,C1915,PayPal
2024-12-10,Notebook,Office Supplies,South,29.97,3,C2215,Debit Card
2024-12-10,Ergonomic Chair,Office Supplies,West,249.99,1,C1619,Cash
2024-12-10,Ergonomic Chair,Office Supplies,North,237.49,1,C2173,Debit Card
2024-12-10,USB Cable,Accessories,East,11.69,1,C2467,Debit Card
2024-12-10,Tablet,Electronics,West,999.98,2,C2282,PayPal
2024-12-10,Ergonomic Chair,Office Supplies,South,499.98,2,C1709,Cash
2024-12-10,Mousepad,Accessories,South,37.98,2,C1313,PayPal
2024-12-10,Headphones,Electronics,South,287.98,2,C2362,Credit Card
2024-12-10,Laptop,Electronics,West,1234.99,1,C1001,PayPal
2024-12-10,Mousepad,Accessories,North,39.98,2,C1038,Debit Card
2024-12-10,Mouse,Accessories,East,24.99,1,C2417,Credit Card
2024-12-10,LED Desk Lamp,Office Supplies,West,45.99,1,C1966,Cash
2024-12-10,Ergonomic Chair,Office Supplies,East,249.99,1,C1260,PayPal
2024-12-10,Mouse,Accessories,East,99.96,4,C1179,Debit Card
2024-12-11,Monitor,Electronics,South,1329.96,4,C1436,Debit Card
2024-12-11,USB Cable,Accessories,South,12.99,1,C1886,Credit Card
2024-12-11,LED Desk Lamp,Office Supplies,East,206.96,5,C2234,Debit Card
2024-12-11,Tablet,Electronics,South,449.99,1,C1063,PayPal
2024-12-11,Desk Organizer,Office Supplies,East,29.99,1,C2023,PayPal
2024-12-11,Desk Organizer,Office Supplies,South,56.98,2,C1642,Credit Card
2024-12-11,Smartphone,Electronics,South,799.99,1,C1066,PayPal
2024-12-11,Ergonomic Chair,Office Supplies,South,499.98,2,C2147,PayPal
2024-12-11,Power Bank,Accessories,East,79.98,2,C2410,Cash
2024-12-11,Ergonomic Chair,Office Supplies,West,749.97,3,C1219,Credit Card
2024-12-11,Headphones,Electronics,West,287.98,2,C1979,Credit Card
2024-12-11,LED Desk Lamp,Office Supplies,West,45.99,1,C2096,Debit Card
2024-12-11,Desk Organizer,Office Supplies,South,26.99,1,C2296,Credit Card
2024-12-11,Power Bank,Accessories,East,35.99,1,C2157,Cash
2024-12-11,Monitor,Electronics,North,349.99,1,C1529,PayPal
2024-12-11,USB Cable,Accessories,West,35.07,3,C1944,Credit Card
2024-12-11,Tablet,Electronics,West,474.99,1,C1430,PayPal
2024-12-11,Notebook,Office Supplies,West,19.98,2,C2118,Credit Card
2024-12-11,LED Desk Lamp,Office Supplies,North,45.99,1,C1621,Cash
2024-12-11,Laptop,Electronics,East,2599.98,2,C2163,Cash
2024-12-12,LED Desk Lamp,Office Supplies,East,41.39,1,C2097,PayPal
2024-12-12,USB Cable,Accessories,East,25.98,2,C2336,Cash
2024-12-12,Mouse,Accessories,East,23.74,1,C1330,Cash
2024-12-12,Mouse,Accessories,North,24.99,1,C1058,PayPal
2024-12-12,Mousepad,Accessories,South,19.99,1,C1207,Cash
2024-12-12,Keyboard,Accessories,North,151.98,2,C1072,Cash
2024-12-12,Headphones,Electronics,East,639.96,4,C1852,Credit Card
2024-12-12,Desk Organizer,Office Supplies,North,59.98,2,C1485,Credit Card
2024-12-12,Laptop,Electronics,South,1234.99,1,C1624,Credit Card
2024-12-12,Webcam,Electronics,North,89.99,1,C1003,PayPal
2024-12-12,USB Cable,Accessories,West,24.68,2,C1915,Cash
2024-12-12,Laptop,Electronics,East,4939.96,4,C2489,Credit Card
2024-12-12,Headphones,Electronics,South,151.99,1,C1059,Debit Card
2024-12-12,Mouse,Accessories,West,49.98,2,C1066,Debit Card
2024-12-12,USB Cable,Accessories,East,25.98,2,C1694,Cash
2024-12-12,Desk Organizer,Office Supplies,West,26.99,1,C2363,Cash
2024-12-12,Ergonomic Chair,Office Supplies,East,249.99,1,C2113,PayPal
2024-12-12,Smartphone,Electronics,South,799.99,1,C1474,Credit Card
2024-12-12,Ergonomic Chair,Office Supplies,North,249.99,1,C1672,PayPal
2024-12-12,Keyboard,Accessories,North,379.95,5,C2458,Credit Card
2024-12-12,Smartphone,Electronics,South,799.99,1,C2134,Credit Card
2024-12-12,Tablet,Electronics,East,999.98,2,C1941,Credit Card
2024-12-12,Keyboard,Accessories,South,239.97,3,C1973,PayPal
2024-12-12,USB Cable,Accessories,East,129.9,10,C1726,Cash
2024-12-13,Power Bank,Accessories,East,35.99,1,C1580,Debit Card
2024-12-13,Notebook,Office Supplies,South,37.96,4,C1651,Credit Card
2024-12-13,Power Bank,Accessories,North,189.95,5,C1949,Credit Card
2024-12-13,Mousepad,Accessories,West,19.99,1,C2063,Debit Card
2024-12-13,LED Desk Lamp,Office Supplies,East,45.99,1,C1418,Debit Card
2024-12-13,Mouse,Accessories,South,22.49,1,C2289,Debit Card
2024-12-13,USB Cable,Accessories,East,25.98,2,C2007,PayPal
2024-12-13,Mousepad,Accessories,East,19.99,1,C2395,Cash
2024-12-13,USB Cable,Accessories,North,98.72,8,C2039,Credit Card
2024-12-13,Power Bank,Accessories,East,119.97,3,C2140,Cash
2024-12-13,Notebook,Office Supplies,South,49.95,5,C2344,Debit Card
2024-12-13,Power Bank,Accessories,West,107.97,3,C2296,Cash
2024-12-13,Mousepad,Accessories,East,19.99,1,C2098,Debit Card
2024-12-13,Desk Organizer,Office Supplies,South,29.99,1,C1732,Cash
2024-12-13,Mousepad,Accessories,North,39.98,2,C1224,Credit Card
2024-12-13,Laptop,Electronics,East,1299.99,1,C1276,Debit Card
2024-12-13,Tablet,Electronics,East,2499.95,5,C1003,Cash
2024-12-13,Tablet,Electronics,East,499.99,1,C1268,Credit Card
2024-12-13,Ergonomic Chair,Office Supplies,North,749.97,3,C1917,Credit Card
2024-12-13,LED Desk Lamp,Office Supplies,North,367.92,8,C1397,Debit Card
2024-12-13,Mouse,Accessories,North,71.22,3,C1577,Debit Card
2024-12-13,Notebook,Office Supplies,East,9.99,1,C1452,Cash
2024-12-13,Desk Organizer,Office Supplies,East,29.99,1,C2365,Cash
2024-12-13,Headphones,Electronics,East,159.99,1,C1947,Credit Card
2024-12-13,LED Desk Lamp,Office Supplies,South,45.99,1,C2299,Debit Card
2024-12-13,Keyboard,Accessories,West,79.99,1,C1167,Debit Card
2024-12-13,Tablet,Electronics,South,449.99,1,C2103,Cash
2024-12-13,LED Desk Lamp,Office Supplies,West,41.39,1,C1536,Debit Card
2024-12-13,Notebook,Office Supplies,West,8.99,1,C1648,Cash
2024-12-13,Monitor,Electronics,South,629.98,2,C1341,Cash
2024-12-13,LED Desk Lamp,Office Supplies,West,41.39,1,C2429,Cash
2024-12-13,Ergonomic Chair,Office Supplies,West,249.99,1,C1497,Cash
2024-12-13,Mousepad,Accessories,North,39.98,2,C2285,PayPal
2024-12-13,Mouse,Accessories,South,23.74,1,C1785,PayPal
2024-12-13,Tablet,Electronics,North,499.99,1,C1180,Cash
2024-12-13,Headphones,Electronics,South,159.99,1,C1760,Debit Card
2024-12-13,Headphones,Electronics,South,319.98,2,C1037,PayPal
2024-12-13,Monitor,Electronics,East,629.98,2,C1162,Debit Card
2024-12-13,Headphones,Electronics,West,303.98,2,C1116,Credit Card
2024-12-14,Notebook,Office Supplies,South,9.49,1,C1454,Debit Card
2024-12-14,Notebook,Office Supplies,West,18.98,2,C1756,Credit Card
2024-12-14,Laptop,Electronics,South,2599.98,2,C2077,PayPal
2024-12-14,Power Bank,Accessories,North,39.99,1,C1253,Credit Card
2024-12-14,Smartphone,Electronics,West,799.99,1,C1913,Credit Card
2024-12-14,USB Cable,Accessories,West,35.07,3,C1654,Cash
2024-12-14,Keyboard,Accessories,North,79.99,1,C1286,PayPal
2024-12-14,LED Desk Lamp,Office Supplies,West,41.39,1,C2478,PayPal
2024-12-14,LED Desk Lamp,Office Supplies,West,91.98,2,C1310,Debit Card
2024-12-14,Webcam,Electronics,South,170.98,2,C1026,Credit Card
2024-12-14,Notebook,Office Supplies,South,44.96,5,C2361,PayPal
2024-12-14,Tablet,Electronics,North,474.99,1,C2349,Credit Card
2024-12-14,Desk Organizer,Office Supplies,South,29.99,1,C2431,PayPal
2024-12-14,Monitor,Electronics,South,349.99,1,C1291,Credit Card
2024-12-14,USB Cable,Accessories,South,25.98,2,C1585,PayPal
2024-12-14,Mouse,Accessories,West,94.96,4,C1051,Debit Card
2024-12-14,LED Desk Lamp,Office Supplies,South,43.69,1,C1448,Debit Card
2024-12-14,LED Desk Lamp,Office Supplies,East,41.39,1,C1471,Cash
2024-12-15,Notebook,Office Supplies,West,9.99,1,C1423,PayPal
2024-12-15,Webcam,Electronics,East,89.99,1,C2075,Cash
2024-12-15,Mouse,Accessories,North,24.99,1,C1213,Debit Card
2024-12-15,Smartphone,Electronics,East,799.99,1,C1678,PayPal
2024-12-15,Webcam,Electronics,South,85.49,1,C1617,Debit Card
2024-12-15,Notebook,Office Supplies,West,19.98,2,C1452,PayPal
2024-12-15,Keyboard,Accessories,East,151.98,2,C1653,Debit Card
2024-12-15,Headphones,Electronics,South,319.98,2,C1018,PayPal
2024-12-15,Mousepad,Accessories,South,39.98,2,C1567,Cash
2024-12-15,Monitor,Electronics,West,332.49,1,C2022,PayPal
